car_id,brand,model,year,price,km_driven,fuel_type,transmission,owner_type,engine_cc,mileage,seats,city,seller_rating,insurance_valid
186.0,Honda,ModelE,2020.0,1292097.0,128130.0,Electric,Manual,Second,3594.0,16.84372811517315,4.0,Delhi,4.216436984244527,Yes
187.0,Toyota,ModelB,2020.0,2549129.0,55940.0,Electric,Automatic,Third,948.0,13.889270383646275,3.0,Delhi,4.167844057866863,No
496.0,Mahindra,ModelE,2005.0,287771.0,168202.0,Diesel,Manual,First,1237.0,21.238962199864787,4.0,Delhi,1.5087247568675477,No
189.0,Hyundai,ModelC,2008.0,337199.0,45142.0,Electric,Manual,First,3002.0,16.291283018547304,7.0,Delhi,2.5942368965765104,Yes
190.0,Kia,ModelB,2008.0,1909595.0,41468.0,Electric,Automatic,First,3961.0,11.6874179287701,2.0,Chennai,1.6806105645780676,No
191.0,Audi,ModelC,2011.0,2957281.0,166770.0,Petrol,Manual,Third,2521.0,23.700121733263572,5.0,Pune,2.018882001830196,No
192.0,Kia,ModelB,2012.0,2832481.0,146727.0,Hybrid,Automatic,Second,1157.0,24.15506415210796,3.0,Chennai,2.0529846993221774,No
193.0,Mercedes,ModelD,2013.0,740473.0,183969.0,Hybrid,Manual,Third,2040.0,17.199848375581155,6.0,Mumbai,3.224945576103091,Yes
194.0,Toyota,ModelE,2013.0,2374316.0,166147.0,Electric,Automatic,First,2730.0,11.534467989120456,6.0,Bangalore,2.645643727041862,No
195.0,Hyundai,ModelA,2011.0,1683214.0,145431.0,Hybrid,Manual,Third,1255.0,20.167109751291846,2.0,Pune,4.790931216025221,No
196.0,Mercedes,ModelE,2008.0,851518.0,134048.0,Petrol,Manual,Second,3623.0,18.84670916100431,4.0,Mumbai,1.5054805677880203,Yes
197.0,Ford,ModelB,2010.0,613313.0,47056.0,Petrol,Automatic,Third,2432.0,23.37341769795786,4.0,Pune,4.894768539400795,Yes
198.0,Audi,ModelE,2011.0,2345846.0,103618.0,Diesel,Automatic,First,1428.0,16.30832782517367,7.0,Bangalore,1.922554560857056,No
496.0,Honda,ModelB,2013.0,2321005.0,64191.0,Petrol,Automatic,Second,3679.0,23.65198559562611,2.0,Mumbai,4.091495745527412,No
496.0,Hyundai,ModelB,2009.0,2432214.0,126948.0,Hybrid,Automatic,Third,1285.0,27.429770835147767,4.0,Bangalore,2.3558797046912856,Yes
201.0,Hyundai,ModelE,2007.0,2430229.0,169344.0,Diesel,Manual,Second,3380.0,14.749720847243996,7.0,Pune,1.5723255816692556,Yes
202.0,Toyota,ModelD,2011.0,987516.0,113117.0,Hybrid,Automatic,Second,999.0,29.578391122398,6.0,Chennai,4.431556740984959,Yes
203.0,Tata,ModelB,2013.0,5861790.0,19671.0,Diesel,Automatic,Second,1170.0,17.72736274273614,4.0,Bangalore,2.235443596945853,No
204.0,Hyundai,ModelB,2011.0,1963462.0,32048.0,Electric,Manual,Second,1813.0,15.345173702941237,4.0,Mumbai,3.6354216169073688,No
205.0,BMW,ModelD,2013.0,2002912.0,30963.0,Diesel,Automatic,Second,2782.0,18.43022365020581,6.0,Chennai,3.2657747403465063,Yes
206.0,Audi,ModelC,2009.0,754224.0,48954.0,Petrol,Automatic,First,3700.0,11.887949518077184,4.0,Pune,2.8870252375634973,No
207.0,Audi,ModelA,2006.0,2350397.0,100430.0,Hybrid,Manual,First,2271.0,12.514118130242313,3.0,Chennai,2.9832778905941564,No
208.0,BMW,ModelC,2010.0,2099284.0,5717.0,Diesel,Automatic,First,1047.0,18.28868093936663,5.0,Chennai,3.9289516563691502,No
209.0,Mahindra,ModelE,2019.0,2101676.0,16676.0,Hybrid,Automatic,Second,1587.0,25.248890438782,7.0,Pune,1.3510916564937625,Yes
210.0,BMW,ModelD,2014.0,1784532.0,103618.0,Electric,Automatic,Second,3111.0,28.00624479148982,3.0,Chennai,2.984502809203293,Yes
211.0,BMW,ModelC,2011.0,554418.0,185882.0,Electric,Automatic,Second,3929.0,23.29635981432542,6.0,Pune,2.984502809203293,No
212.0,Audi,ModelB,2009.0,1631192.0,123696.0,Diesel,Automatic,First,2878.0,12.104391104763394,3.0,Pune,1.2311527880794566,No
213.0,Kia,ModelE,2013.0,1572542.0,135830.0,Electric,Automatic,Third,2359.0,23.440395243610705,5.0,Pune,1.562613356934667,No
214.0,Audi,ModelE,2017.0,1622534.0,9994.0,Diesel,Manual,Second,2072.0,22.70855841405944,3.0,Mumbai,3.8665277468081256,No
215.0,Tata,ModelC,2022.0,762550.0,9234.0,Electric,Automatic,Third,1404.0,26.115278365866622,3.0,Bangalore,2.7491265929784703,No
216.0,Toyota,ModelC,2017.0,662621.0,74300.0,Petrol,Manual,First,2489.0,26.50497333304362,3.0,Mumbai,2.614194483254753,Yes
217.0,Mercedes,ModelD,2013.0,1622534.0,48949.0,Hybrid,Manual,Second,2359.0,27.36406151557958,3.0,Pune,1.5478665381769434,Yes
496.0,Kia,ModelB,2009.0,2190547.0,103618.0,Hybrid,Manual,Second,2620.0,18.282630291581967,2.0,Bangalore,3.0270801628711523,Yes
219.0,Honda,ModelC,2017.0,1698099.0,119616.0,Electric,Manual,Second,1301.0,23.95728790704289,7.0,Bangalore,1.506181244785509,No
220.0,Mercedes,ModelC,2008.0,100159.0,47215.0,Diesel,Automatic,Second,3955.0,15.365007178446216,6.0,Pune,2.9064818252421616,No
221.0,Toyota,ModelB,2021.0,1311569.0,28185.0,Diesel,Automatic,Second,3733.0,29.986725599670084,5.0,Bangalore,4.054461195846627,Yes
222.0,Tata,ModelE,2007.0,467003.0,179514.0,Diesel,Automatic,Third,2359.0,13.5066848275372,6.0,Bangalore,2.033057431548654,Yes
223.0,Tata,ModelA,2021.0,1295885.0,187831.0,Petrol,Manual,First,2165.0,10.202288633216716,2.0,Mumbai,2.923144672718909,No
224.0,Honda,ModelB,2015.0,1256083.0,46153.0,Electric,Automatic,Second,2359.0,12.97617429036352,4.0,Bangalore,4.968063877587342,Yes
225.0,Kia,ModelD,2008.0,2074324.0,82535.0,Petrol,Automatic,First,2230.0,25.517445790882533,2.0,Pune,2.984502809203293,Yes
226.0,Mahindra,ModelD,2006.0,1163319.0,138653.0,Petrol,Automatic,First,2248.0,20.167109751291846,4.0,Pune,2.984502809203293,No
227.0,BMW,ModelC,2020.0,1622534.0,56717.0,Electric,Manual,Third,3964.0,18.950004956208566,2.0,Delhi,2.659390426242183,No
228.0,Kia,ModelC,2022.0,1379180.0,7763.0,Diesel,Manual,Third,1647.0,29.10045839223337,3.0,Delhi,4.071443692503421,No
496.0,Mahindra,ModelD,2012.0,1622534.0,97910.0,Electric,Automatic,First,1413.0,28.392698160561483,6.0,Pune,1.1620366917652871,Yes
230.0,Tata,ModelC,2007.0,2684182.0,60480.0,Petrol,Manual,Second,1211.0,16.223894756080185,4.0,Delhi,1.49164473016898,No
231.0,Audi,ModelA,2013.0,1908286.0,103618.0,Electric,Manual,Third,3279.0,14.181162575617323,5.0,Mumbai,1.8122823716802483,Yes
232.0,Toyota,ModelC,2010.0,505453.0,123094.0,Petrol,Automatic,Second,1477.0,26.969644198674796,2.0,Pune,2.6078076984608782,Yes
233.0,Honda,ModelE,2014.0,771009.0,161379.0,Electric,Manual,Second,958.0,28.120381420887263,6.0,Pune,4.382979513303052,No
234.0,Toyota,ModelC,2014.0,268785.0,16064.0,Hybrid,Manual,Second,2861.0,20.831938455969738,2.0,Pune,2.385064203151722,No
235.0,Ford,ModelB,2017.0,2401687.0,81848.0,Hybrid,Automatic,First,1172.0,22.588474222342008,7.0,Bangalore,3.618484774061852,No
236.0,Ford,ModelA,2021.0,2897921.0,42548.0,Electric,Manual,Second,2359.0,20.167109751291846,2.0,Bangalore,3.8372571792139336,Yes
237.0,Toyota,ModelB,2013.0,279838.0,173017.0,Diesel,Manual,First,1896.0,26.016053759570493,2.0,Bangalore,3.3447294163533656,Yes
496.0,Tata,ModelB,2021.0,2767594.0,184009.0,Petrol,Manual,First,3358.0,20.167109751291846,2.0,Chennai,2.428967872680545,Yes
239.0,Tata,ModelE,2013.0,1622534.0,11476.0,Hybrid,Manual,Second,2359.0,20.07027022595993,2.0,Mumbai,3.308213366854177,No
240.0,BMW,ModelA,2013.0,1622534.0,187828.0,Diesel,Manual,Second,1015.0,11.202171121567917,5.0,Pune,2.369062371158985,Yes
241.0,BMW,ModelA,2005.0,541904.0,95101.0,Petrol,Manual,Second,2796.0,28.318699250223077,6.0,Pune,1.3354949542080483,Yes
242.0,BMW,ModelA,2006.0,976110.0,7382.0,Hybrid,Manual,Second,2364.0,22.30902840768812,4.0,Bangalore,4.971215912744057,Yes
243.0,Audi,ModelA,2020.0,998488.0,185755.0,Hybrid,Manual,First,2640.0,13.85382189385936,2.0,Pune,1.5087298145300436,Yes
244.0,Mercedes,ModelA,2005.0,678526.0,103618.0,Electric,Automatic,Second,2762.0,22.12772233966105,2.0,Pune,1.2893935353442294,No
245.0,Hyundai,ModelE,2014.0,2517904.0,169474.0,Petrol,Automatic,Second,2359.0,23.549267084799467,2.0,Delhi,4.514122996828624,No
246.0,Mercedes,ModelC,2022.0,1761945.0,163018.0,Diesel,Automatic,First,3687.0,20.51540673366451,2.0,Pune,2.2073386435715805,No
247.0,Toyota,ModelB,2012.0,937393.0,84698.0,Diesel,Automatic,Third,1526.0,24.362034759120448,3.0,Chennai,3.6011878962940305,Yes
248.0,Mercedes,ModelA,2015.0,1040240.0,158407.0,Diesel,Manual,Third,2044.0,21.629078958572485,3.0,Bangalore,2.3160229186489314,Yes
249.0,Audi,ModelC,2006.0,914422.0,50095.0,Petrol,Automatic,First,3401.0,28.955391640642965,4.0,Mumbai,2.5658170831778846,Yes
250.0,Toyota,ModelC,2012.0,1211127.0,134974.0,Diesel,Automatic,Third,1865.0,11.073941571986136,2.0,Mumbai,2.048451888067186,No
251.0,Mercedes,ModelB,2012.0,2124241.0,32197.0,Diesel,Manual,First,1475.0,12.12491416939121,4.0,Delhi,2.372176023172041,No
252.0,Audi,ModelE,2021.0,834983.0,132619.0,Diesel,Manual,Second,3720.0,13.473432739086796,5.0,Mumbai,2.6428016023461725,No
253.0,Hyundai,ModelD,2019.0,2363429.0,27010.0,Electric,Manual,Second,1082.0,23.80342141208664,4.0,Mumbai,3.881664276369372,No
254.0,Mercedes,ModelD,2021.0,180811.0,160195.0,Electric,Manual,Third,1881.0,22.91191745499617,6.0,Bangalore,3.046144776939167,No
255.0,Audi,ModelC,2017.0,2976280.0,92923.0,Petrol,Manual,Second,3681.0,27.84117720419388,3.0,Bangalore,4.774260868627907,No
256.0,BMW,ModelB,2023.0,1059131.0,138962.0,Petrol,Automatic,Third,3384.0,24.65754905767797,3.0,Chennai,1.167521575355102,No
257.0,Tata,ModelD,2013.0,1516842.0,135526.0,Diesel,Manual,Third,3944.0,20.167109751291846,2.0,Delhi,3.0122732905281127,No
258.0,BMW,ModelC,2016.0,2431256.0,114162.0,Electric,Automatic,Second,2708.0,29.836635849272607,4.0,Mumbai,3.3368991553268725,No
259.0,Tata,ModelE,2005.0,302346.0,125927.0,Hybrid,Automatic,Second,3770.0,15.322159123385983,5.0,Chennai,4.680787944297096,Yes
260.0,Honda,ModelD,2009.0,2381608.0,13026.0,Diesel,Manual,Third,1952.0,26.66383319570908,7.0,Delhi,1.1966340944857103,No
261.0,Honda,ModelC,2012.0,1547585.0,69925.0,Diesel,Automatic,Second,3689.0,18.535807443878387,5.0,Mumbai,3.293998339740864,No
262.0,Honda,ModelC,2017.0,2333795.0,73842.0,Diesel,Automatic,First,1747.0,22.97470277751469,6.0,Mumbai,4.414519714111828,No
263.0,Hyundai,ModelA,2012.0,1262126.0,38665.0,Electric,Manual,Second,2359.0,24.54536940904868,2.0,Bangalore,1.9677109124769463,Yes
264.0,BMW,ModelE,2015.0,2681298.0,14277.0,Electric,Automatic,Second,2517.0,22.67508174380673,2.0,Pune,4.50516939409575,Yes
265.0,Tata,ModelA,2005.0,1060652.0,178311.0,Electric,Automatic,Second,1948.0,12.810146062171864,5.0,Delhi,1.0761736370971673,No
266.0,Audi,ModelB,2017.0,2288370.0,183736.0,Petrol,Automatic,Second,866.0,18.85902021495865,5.0,Mumbai,3.929818516534919,No
267.0,Toyota,ModelA,2023.0,1648485.0,53008.0,Petrol,Manual,Second,2853.0,21.228767558662486,5.0,Delhi,4.732452884674612,No
268.0,Audi,ModelA,2007.0,1667343.0,19683.0,Diesel,Manual,Third,1436.0,26.980875183571936,3.0,Chennai,3.628790646560249,No
269.0,Toyota,ModelD,2021.0,1007211.0,136742.0,Petrol,Manual,Second,1113.0,20.167109751291846,4.0,Chennai,2.756116975921792,Yes
270.0,Ford,ModelC,2009.0,1540434.0,153961.0,Electric,Automatic,Second,1364.0,28.37494609608503,4.0,Pune,1.179524065890872,No
271.0,Audi,ModelE,2012.0,1913924.0,191684.0,Electric,Manual,First,2401.0,18.807484460504213,4.0,Mumbai,4.680455253290515,Yes
272.0,Mercedes,ModelA,2018.0,2229593.0,180607.0,Petrol,Automatic,Third,1625.0,20.975597185260234,3.0,Pune,2.881184890766299,No
496.0,Mercedes,ModelE,2008.0,1386614.0,83542.0,Diesel,Manual,Third,3353.0,25.92571365885602,5.0,Pune,1.115986977343792,Yes
274.0,Kia,ModelA,2015.0,2891641.0,59319.0,Diesel,Automatic,Third,1905.0,21.661353688442876,2.0,Delhi,3.759284285315048,Yes
275.0,BMW,ModelB,2019.0,855612.0,97067.0,Hybrid,Manual,Second,1825.0,29.20436144765649,3.0,Chennai,2.9273490143050327,No
276.0,Toyota,ModelA,2023.0,2176475.0,157711.0,Diesel,Manual,Third,3051.0,23.20671661028255,6.0,Delhi,1.497381269769643,Yes
277.0,Toyota,ModelD,2011.0,2241912.0,152705.0,Hybrid,Automatic,First,1461.0,20.45418908135202,7.0,Pune,1.8570872372410383,No
278.0,BMW,ModelC,2023.0,385622.0,170732.0,Petrol,Manual,Third,1604.0,10.471839355615916,3.0,Chennai,1.257962721823385,Yes
279.0,Hyundai,ModelB,2013.0,2062889.0,73975.0,Diesel,Manual,First,3251.0,20.167109751291846,2.0,Bangalore,3.297174158834294,Yes
280.0,Kia,ModelA,2015.0,2006862.0,168244.0,Diesel,Manual,Third,3974.0,15.984968385203208,4.0,Chennai,3.488117917008037,No
281.0,Hyundai,ModelE,2009.0,1496436.0,195269.0,Diesel,Manual,Third,1335.0,24.962113357749782,5.0,Mumbai,3.022969193421777,No
282.0,Hyundai,ModelB,2009.0,767540.0,103618.0,Electric,Automatic,First,2191.0,20.167109751291846,7.0,Mumbai,2.984502809203293,Yes
283.0,Hyundai,ModelB,2012.0,2295690.0,194919.0,Electric,Automatic,Third,2035.0,14.104401745881436,6.0,Chennai,4.444035285232054,Yes
496.0,Toyota,ModelA,2013.0,1688236.0,16577.0,Hybrid,Automatic,Third,3424.0,13.790380864747537,7.0,Pune,3.4624975867325065,No
285.0,Hyundai,ModelB,2010.0,916228.0,82299.0,Petrol,Manual,Third,3610.0,12.512312263124718,7.0,Mumbai,1.0510259188297222,No
286.0,Mercedes,ModelE,2019.0,1075776.0,25176.0,Electric,Automatic,Second,2720.0,16.22014007341775,4.0,Mumbai,3.780918622990943,No
287.0,Honda,ModelB,2020.0,611511.0,180458.0,Diesel,Manual,First,2964.0,27.718442288868506,2.0,Bangalore,2.6719968676814063,Yes
288.0,Ford,ModelE,2021.0,1369611.0,68972.0,Electric,Automatic,Third,1427.0,25.4985694461191,2.0,Chennai,2.984502809203293,No
289.0,Toyota,ModelA,2012.0,2579888.0,125018.0,Diesel,Automatic,First,1548.0,24.70502432613587,7.0,Mumbai,3.5963224080755376,No
290.0,Toyota,ModelC,2012.0,1504355.0,177075.0,Electric,Automatic,First,904.0,25.94673611299925,5.0,Pune,2.400946457308307,Yes
291.0,Ford,ModelB,2013.0,1783886.0,24996.0,Diesel,Automatic,First,3342.0,15.388357786591431,2.0,Delhi,4.6683940206871775,No
292.0,Toyota,ModelC,2006.0,2775480.0,105922.0,Hybrid,Automatic,Third,845.0,27.74883381504976,7.0,Chennai,1.5358994669991248,No
293.0,Audi,ModelE,2019.0,961789.0,91598.0,Diesel,Automatic,Third,3670.0,12.746067502832087,2.0,Bangalore,3.6860472291241497,No
294.0,BMW,ModelB,2022.0,1875304.0,40931.0,Petrol,Manual,First,2154.0,20.167109751291846,5.0,Mumbai,1.0174383198263215,No
295.0,Toyota,ModelD,2007.0,2564722.0,129168.0,Hybrid,Automatic,Second,2039.0,21.734962379346857,6.0,Pune,4.698604421620724,Yes
296.0,Toyota,ModelC,2021.0,2465138.0,171782.0,Electric,Manual,First,1781.0,12.058101766840013,7.0,Chennai,1.450016532952366,No
297.0,Ford,ModelB,2008.0,2653483.0,128099.0,Electric,Automatic,Second,1759.0,24.6026037555285,4.0,Pune,1.3795369205902983,No
298.0,Hyundai,ModelC,2008.0,2001860.0,103618.0,Electric,Automatic,First,2315.0,17.7449209640695,4.0,Pune,2.332030532208977,No
299.0,BMW,ModelB,2018.0,1536457.0,171812.0,Hybrid,Automatic,First,2636.0,25.688113312168,7.0,Bangalore,2.4942651441563224,No
300.0,Tata,ModelB,2013.0,1456688.0,113944.0,Diesel,Manual,First,3692.0,19.85792571169205,3.0,Chennai,1.8572002892915145,No
301.0,Ford,ModelC,2013.0,2350229.0,22374.0,Hybrid,Manual,Third,2359.0,20.167109751291846,6.0,Mumbai,3.340486643708499,No
302.0,Mercedes,ModelD,2022.0,1622534.0,86471.0,Hybrid,Automatic,Second,3383.0,24.69523622710689,3.0,Bangalore,2.7716563921678543,Yes
303.0,Toyota,ModelD,2014.0,1822907.0,50913.0,Petrol,Manual,Second,3358.0,20.167109751291846,4.0,Mumbai,1.1367023561643497,Yes
304.0,Ford,ModelE,2008.0,2615967.0,128683.0,Hybrid,Automatic,First,2281.0,19.816206025360856,5.0,Delhi,2.2786082490212025,Yes
305.0,BMW,ModelB,2016.0,580808.0,49516.0,Electric,Automatic,Third,2359.0,11.510665383138152,7.0,Pune,4.241731654292682,No
306.0,Toyota,ModelB,2012.0,1739778.0,92796.0,Diesel,Manual,Second,3387.0,22.357333088240736,2.0,Delhi,3.7588061394474734,No
307.0,Audi,ModelE,2006.0,2970574.0,31069.0,Diesel,Manual,Second,2307.0,23.317155324325544,4.0,Pune,3.899483414319522,No
308.0,Ford,ModelC,2017.0,2788495.0,103618.0,Diesel,Manual,Third,2863.0,17.57348419945567,6.0,Bangalore,3.792467696334094,Yes
309.0,Kia,ModelB,2020.0,14138395.0,192305.0,Electric,Manual,Second,2800.0,29.08845560642148,4.0,Mumbai,2.243892085532133,No
310.0,Toyota,ModelD,2006.0,2432621.0,89811.0,Electric,Automatic,Second,3090.0,27.48337842964137,6.0,Mumbai,1.3986556883071035,Yes
311.0,BMW,ModelA,2015.0,1271682.0,195121.0,Electric,Manual,Second,2773.0,24.15881831479989,6.0,Bangalore,2.984502809203293,No
312.0,Honda,ModelD,2014.0,2988939.0,123028.0,Electric,Manual,Third,1711.0,24.273041489874853,7.0,Chennai,4.327141200740638,No
313.0,Tata,ModelE,2013.0,2664987.0,44178.0,Electric,Automatic,Second,2094.0,15.048034298843024,6.0,Delhi,4.9218831911322845,Yes
314.0,Toyota,ModelA,2021.0,2497638.0,37821.0,Hybrid,Manual,Second,3608.0,23.13630462176898,3.0,Delhi,2.9753880589662454,Yes
315.0,Hyundai,ModelE,2012.0,2144940.0,187799.0,Electric,Manual,First,2602.0,20.167109751291846,5.0,Mumbai,1.0388014196921689,Yes
316.0,Mahindra,ModelB,2022.0,1622534.0,197007.0,Electric,Manual,Second,2359.0,12.880064478396442,4.0,Pune,1.560179248536916,Yes
317.0,BMW,ModelA,2013.0,1438084.0,21999.0,Electric,Manual,Second,2553.0,29.989357884051604,4.0,Mumbai,2.288322301265063,Yes
318.0,Mercedes,ModelE,2012.0,443567.0,198594.0,Electric,Automatic,First,914.0,22.44751862946348,2.0,Bangalore,3.314341394371799,Yes
319.0,Mercedes,ModelB,2018.0,1622534.0,43712.0,Diesel,Automatic,First,2403.0,18.61975745314381,4.0,Chennai,1.300374583221256,No
320.0,Honda,ModelD,2022.0,645096.0,176244.0,Electric,Manual,Third,2122.0,15.763290457679028,5.0,Pune,4.773429194839526,Yes
321.0,Hyundai,ModelB,2016.0,2773829.0,38722.0,Hybrid,Manual,Second,2660.0,22.07840887324455,5.0,Pune,2.460334693137603,No
322.0,Kia,ModelC,2023.0,2686058.0,15625.0,Hybrid,Manual,Third,3244.0,10.991870164401725,7.0,Bangalore,4.650336871699292,No
323.0,Honda,ModelB,2018.0,218581.0,11859.0,Hybrid,Manual,Third,3241.0,11.8936198100959,7.0,Delhi,2.984502809203293,No
324.0,Toyota,ModelB,2021.0,1276503.0,177681.0,Petrol,Manual,First,1898.0,10.657133954807929,2.0,Chennai,4.0217490900623245,No
325.0,Honda,ModelC,2007.0,1183349.0,103618.0,Diesel,Manual,Third,1777.0,19.983396665253235,6.0,Bangalore,3.426878319128928,No
326.0,Mahindra,ModelE,2011.0,1569539.0,115986.0,Electric,Manual,Second,2305.0,22.01213258374365,4.0,Delhi,2.984502809203293,Yes
327.0,Toyota,ModelE,2021.0,438540.0,26839.0,Petrol,Manual,First,1926.0,11.249595227156416,7.0,Bangalore,3.5520129408649925,No
328.0,Mercedes,ModelB,2016.0,601590.0,103618.0,Electric,Manual,Second,1096.0,24.42448934997833,4.0,Delhi,3.5148855481023284,Yes
329.0,Toyota,ModelC,2013.0,1518412.0,57953.0,Petrol,Manual,Second,3849.0,14.607901430291289,2.0,Delhi,3.214912925593445,No
330.0,Tata,ModelC,2019.0,1730369.0,196665.0,Petrol,Manual,First,3025.0,23.70402907539732,7.0,Chennai,4.945656073931556,Yes
331.0,Hyundai,ModelD,2022.0,972328.0,54522.0,Hybrid,Manual,Second,3814.0,29.637942800704916,7.0,Pune,3.929162269702784,No
332.0,Kia,ModelE,2017.0,715175.0,140958.0,Hybrid,Automatic,First,3162.0,23.822117401077023,6.0,Chennai,4.107785553570085,No
333.0,Mahindra,ModelA,2012.0,1270694.0,116249.0,Petrol,Automatic,Second,1862.0,27.66386105847217,4.0,Delhi,4.489851260334697,No
334.0,Kia,ModelE,2018.0,1458097.0,12485.0,Hybrid,Automatic,Second,1058.0,28.96397013486135,4.0,Bangalore,1.862559050903397,No
335.0,Mahindra,ModelE,2012.0,948923.0,167527.0,Petrol,Manual,Third,2854.0,19.73502096704631,4.0,Chennai,1.3352166363802431,Yes
336.0,BMW,ModelD,2018.0,1394315.0,152839.0,Diesel,Manual,Second,2359.0,24.046499588394138,6.0,Pune,2.9315777463943946,No
337.0,Honda,ModelA,2011.0,1993291.0,353103.0,Hybrid,Automatic,First,3008.0,27.03938507111684,7.0,Delhi,3.0563227824770927,Yes
338.0,Tata,ModelD,2016.0,2675508.0,164525.0,Hybrid,Manual,Second,2692.0,17.132178257487723,2.0,Chennai,4.316727119799671,No
339.0,Mercedes,ModelA,2015.0,2476219.0,107638.0,Hybrid,Automatic,Second,975.0,15.227946331207898,4.0,Chennai,2.7751343171293428,Yes
496.0,Mahindra,ModelB,2015.0,1458311.0,103618.0,Diesel,Manual,Second,3873.0,28.93197145556677,5.0,Chennai,3.283412102177251,No
341.0,Kia,ModelA,2017.0,1735125.0,187949.0,Petrol,Automatic,First,1800.0,24.52607000737636,4.0,Pune,3.1082837540538333,Yes
342.0,Tata,ModelD,2022.0,416480.0,17226.0,Electric,Automatic,Third,2718.0,14.393642667516527,3.0,Bangalore,1.1528111350295642,No
343.0,Audi,ModelE,2006.0,2533379.0,98405.0,Hybrid,Automatic,Third,3302.0,18.981667853522268,2.0,Pune,3.460859586387656,No
344.0,Audi,ModelA,2019.0,1733812.0,27588.0,Petrol,Manual,Third,2467.0,25.929035390756187,5.0,Pune,4.312173143097009,No
345.0,Toyota,ModelA,2022.0,1389467.0,167781.0,Diesel,Automatic,First,1075.0,20.94125981836884,4.0,Delhi,1.6300021923032153,Yes
346.0,Mercedes,ModelB,2013.0,264074.0,183860.0,Electric,Manual,Third,3345.0,22.99904196331778,3.0,Mumbai,3.377326935706383,No
347.0,BMW,ModelE,2023.0,2670466.0,42019.0,Diesel,Manual,First,1475.0,25.075364040901047,2.0,Bangalore,3.374442177785657,No
348.0,Kia,ModelB,2016.0,2139096.0,181020.0,Diesel,Manual,Second,2623.0,22.44018377617961,6.0,Delhi,1.656739856225435,No
349.0,Honda,ModelD,2017.0,388816.0,70133.0,Diesel,Manual,Second,1851.0,20.80158643844392,3.0,Delhi,1.493854294922944,No
350.0,Honda,ModelB,2015.0,890645.0,119444.0,Electric,Manual,Third,2156.0,24.99228568775547,7.0,Chennai,4.92020777190594,No
351.0,Kia,ModelE,2009.0,1117481.0,122603.0,Petrol,Manual,First,3872.0,24.551260708644016,3.0,Mumbai,2.57487667861215,No
352.0,Hyundai,ModelA,2005.0,162507.0,163598.0,Hybrid,Manual,Second,2903.0,22.59744800366358,5.0,Mumbai,1.909686914894117,Yes
353.0,BMW,ModelA,2007.0,1622534.0,133585.0,Hybrid,Automatic,First,1346.0,17.19578826763859,2.0,Bangalore,1.6852981778174998,No
354.0,Tata,ModelB,2013.0,2330324.0,188270.0,Petrol,Automatic,First,1935.0,18.11624184400543,5.0,Mumbai,3.67040685433294,No
355.0,Mahindra,ModelA,2011.0,2438377.0,48395.0,Diesel,Automatic,Second,2883.0,29.408770977681947,5.0,Delhi,3.4377811893091152,Yes
356.0,Hyundai,ModelA,2016.0,293069.0,160103.0,Petrol,Manual,First,2840.0,12.247718645830515,4.0,Mumbai,3.57420849194967,Yes
357.0,Mahindra,ModelA,2019.0,906564.0,130814.0,Electric,Manual,Second,1238.0,15.370098345056707,6.0,Mumbai,1.352024110045809,No
358.0,Mahindra,ModelD,2009.0,1953207.0,173773.0,Electric,Manual,Second,2552.0,19.848035184086715,3.0,Pune,4.574138333993748,Yes
359.0,Hyundai,ModelD,2019.0,1709473.0,117599.0,Hybrid,Manual,Second,2415.0,26.734593722875715,2.0,Delhi,2.557065587236193,Yes
360.0,Toyota,ModelC,2012.0,1811952.0,30939.0,Electric,Automatic,First,2649.0,13.273513274594556,7.0,Pune,2.253477625721432,Yes
361.0,Audi,ModelB,2014.0,1581571.0,185217.0,Diesel,Manual,Second,3442.0,15.539092362492198,6.0,Mumbai,2.849445788990957,Yes
362.0,Toyota,ModelE,2020.0,2693165.0,156396.0,Hybrid,Automatic,First,2400.0,11.31596435590478,6.0,Chennai,2.560264262990513,Yes
363.0,Hyundai,ModelE,2012.0,2491177.0,158939.0,Electric,Manual,Second,2463.0,24.11970532101637,2.0,Mumbai,4.454308012556584,Yes
364.0,Hyundai,ModelE,2005.0,837954.0,5203.0,Petrol,Automatic,Second,1106.0,14.764188709512322,6.0,Mumbai,4.717043900791568,Yes
365.0,Ford,ModelC,2016.0,807173.0,152616.0,Diesel,Manual,Third,1418.0,17.77349501341901,4.0,Pune,2.213812865798425,No
366.0,Toyota,ModelD,2009.0,2952880.0,151971.0,Petrol,Automatic,Third,1932.0,18.874028940593355,6.0,Delhi,4.455743229839819,Yes
367.0,Mercedes,ModelC,2007.0,1839957.0,34063.0,Hybrid,Manual,Third,2195.0,27.826278712129117,4.0,Bangalore,4.1260925181322685,Yes
368.0,Ford,ModelE,2005.0,416275.0,95880.0,Petrol,Automatic,First,3204.0,18.226605806624736,3.0,Delhi,4.723230689379047,Yes
369.0,Ford,ModelB,2008.0,779447.0,8748.0,Electric,Manual,First,3028.0,12.90450039830498,3.0,Chennai,1.9830012487435515,No
370.0,Kia,ModelA,2012.0,1161404.0,122269.0,Electric,Automatic,Second,2179.0,20.48629876680242,5.0,Delhi,3.3078366004839164,Yes
371.0,Audi,ModelD,2007.0,1622534.0,85764.0,Hybrid,Automatic,Second,2499.0,29.259159892972598,4.0,Mumbai,2.984502809203293,Yes
